0.5889     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  7.539     ,  0.000     ,  1.221     ,  6.727     ,  41.09     ,  379.2     ,  31.10     ,  0.000     , 0.1905     ,  2.710     ,  3.914     ,  32.57     , 0.1111     , 
0.6111     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  8.359     ,  0.000     ,  1.180     ,  5.710     ,  36.16     ,  281.0     ,  35.79     ,  0.000     , 0.9640E-01 ,  2.065     ,  1.902     ,  8.143     , 0.1111     , 
0.6333     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  7.944     ,  0.000     ,  1.109     ,  5.969     ,  29.44     ,  205.0     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  15.82     , 
0.6556     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  8.558     ,  0.000     , 0.9640     ,  5.003     ,  24.97     ,  139.2     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  21.61     , 
0.6778     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  8.193     ,  0.000     , 0.8378     ,  5.303     ,  19.65     ,  100.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  25.86     , 
0.7000     ,  1.167     ,  1.000     ,  0.000     ,  0.000     ,  9.183     ,  0.000     , 0.7169     ,  4.084     ,  14.13     ,  64.46     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  28.77     , 
0.5000     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.776     ,  0.000     ,  1.574     ,  7.449     ,  75.92     ,  758.2     ,  23.01     ,  0.000     , 0.5020     ,  5.158     ,  25.00     ,  327.9     , 0.1111     , 
0.5222     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.437     ,  0.000     ,  1.507     ,  7.294     ,  62.52     ,  696.3     ,  24.69     ,  0.000     , 0.4292     ,  4.778     ,  18.50     ,  264.0     , 0.1111     , 
0.5444     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.991     ,  0.000     ,  1.471     ,  6.821     ,  57.59     ,  583.5     ,  25.44     ,  0.000     , 0.3963     ,  4.298     ,  14.43     ,  182.7     , 0.1111     , 
0.5667     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.878     ,  0.000     ,  1.362     ,  6.462     ,  51.29     ,  487.3     ,  27.20     ,  0.000     , 0.2995     ,  3.749     ,  10.29     ,  111.4     , 0.1111     , 
0.5889     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.544     ,  0.000     ,  1.365     ,  6.838     ,  43.67     ,  408.6     ,  29.83     ,  0.000     , 0.2530     ,  3.178     ,  6.144     ,  57.61     , 0.1111     , 
0.6111     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  8.180     ,  0.000     ,  1.265     ,  5.879     ,  37.83     ,  303.6     ,  33.67     ,  0.000     , 0.1179     ,  2.188     ,  2.246     ,  13.46     , 0.1111     , 
0.6333     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  7.879     ,  0.000     ,  1.161     ,  5.823     ,  31.55     ,  213.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  14.07     , 
0.6556     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  8.449     ,  0.000     ,  1.056     ,  5.173     ,  27.13     ,  152.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  21.07     , 
0.6778     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  8.428     ,  0.000     , 0.9139     ,  4.804     ,  21.31     ,  108.4     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  25.52     , 
0.7000     ,  1.222     ,  1.000     ,  0.000     ,  0.000     ,  8.330     ,  0.000     , 0.7725     ,  4.697     ,  17.13     ,  79.28     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  28.01     , 
0.5000     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  6.987     ,  0.000     ,  1.627     ,  8.166     ,  76.18     ,  811.1     ,  23.23     ,  0.000     , 0.5274     ,  5.408     ,  28.03     ,  345.6     , 0.1111     , 
0.5222     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  7.752     ,  0.000     ,  1.629     ,  7.189     ,  67.99     ,  702.0     ,  24.10     ,  0.000     , 0.4969     ,  5.026     ,  22.57     ,  282.7     , 0.1111     , 
0.5444     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  7.492     ,  0.000     ,  1.590     ,  7.126     ,  61.66     ,  619.4     ,  25.83     ,  0.000     , 0.4734     ,  4.755     ,  18.87     ,  210.6     , 0.1111     , 
0.5667     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  7.184     ,  0.000     ,  1.472     ,  7.355     ,  54.97     ,  527.5     ,  26.51     ,  0.000     , 0.3587     ,  3.968     ,  12.20     ,  146.2     , 0.1111     , 
0.5889     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  7.849     ,  0.000     ,  1.385     ,  6.556     ,  44.84     ,  414.3     ,  29.10     ,  0.000     , 0.2943     ,  3.433     ,  7.816     ,  76.38     , 0.1111     , 
0.6111     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  8.435     ,  0.000     ,  1.321     ,  5.761     ,  39.00     ,  317.5     ,  32.86     ,  0.000     , 0.1864     ,  2.611     ,  3.796     ,  28.88     , 0.1111     , 
0.6333     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  8.104     ,  0.000     ,  1.222     ,  5.922     ,  32.18     ,  233.5     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  13.16     , 
0.6556     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  8.496     ,  0.000     ,  1.032     ,  5.302     ,  26.77     ,  164.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  21.62     , 
0.6778     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  8.922     ,  0.000     , 0.9357     ,  4.764     ,  22.60     ,  113.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  25.21     , 
0.7000     ,  1.278     ,  1.000     ,  0.000     ,  0.000     ,  8.527     ,  0.000     , 0.7686     ,  4.974     ,  17.67     ,  83.57     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  27.63     , 
0.5000     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.042     ,  0.000     ,  1.640     ,  8.541     ,  82.01     ,  820.4     ,  22.25     ,  0.000     , 0.5329     ,  5.622     ,  28.73     ,  365.9     , 0.1111     , 
0.5222     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.610     ,  0.000     ,  1.650     ,  7.323     ,  69.28     ,  736.5     ,  23.86     ,  0.000     , 0.4709     ,  5.228     ,  23.56     ,  288.5     , 0.1111     , 
0.5444     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.365     ,  0.000     ,  1.629     ,  7.157     ,  59.81     ,  652.0     ,  24.69     ,  0.000     , 0.4332     ,  4.888     ,  18.29     ,  240.1     , 0.1111     , 
0.5667     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.115     ,  0.000     ,  1.540     ,  7.293     ,  55.03     ,  540.9     ,  26.41     ,  0.000     , 0.3829     ,  3.794     ,  14.18     ,  157.0     , 0.1111     , 
0.5889     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.808     ,  0.000     ,  1.429     ,  6.501     ,  47.48     ,  435.5     ,  28.18     ,  0.000     , 0.3610     ,  3.631     ,  9.551     ,  90.98     , 0.1111     , 
0.6111     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.505     ,  0.000     ,  1.347     ,  6.646     ,  40.28     ,  341.8     ,  31.93     ,  0.000     , 0.1538     ,  2.413     ,  3.225     ,  22.87     , 0.1111     , 
0.6333     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  8.172     ,  0.000     ,  1.228     ,  5.784     ,  35.24     ,  249.8     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  10.60     , 
0.6556     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  7.784     ,  0.000     ,  1.097     ,  6.166     ,  28.70     ,  181.2     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  15.85     , 
